book_slug,count
10429092-the-girl-of-fire-and-thorns,8
16248113-the-school-for-good-and-evil,8
18712886-the-queen-of-the-tearling,8
25944798-the-beauty-of-darkness,8
28458598-when-dimple-met-rishi,8
77390.Anne_of_Avonlea,8
22842001-harry-potter-and-the-prisoner-of-azkaban,8
8069828-the-crimson-crown,8
213647.The_Warrior_Heir,8
170448.Animal_Farm,8
20893528-little-women,8
24548235-harry-potter-and-the-philosopher-s-stone,8
18659623-through-the-woods,8
51057191-jade-legacy,8
24213.Alice_s_Adventures_in_Wonderland_Through_the_Looking_Glass,8
6437061-the-hundred-thousand-kingdoms,8
49852.Harry_Potter_and_the_Half_Blood_Prince,8
36896898-spinning-silver,8
2696.The_Canterbury_Tales,8
170210.Dead_as_a_Doornail,8
43208407-i-who-have-never-known-men,8
34506912-the-prince-and-the-dressmaker,8
35604686-the-astonishing-color-of-after,8
31180248-leah-on-the-offbeat,8
34895950-the-tea-dragon-society,8
30555488-the-underground-railroad,8
28862528-saga-volume-6,8
7082.Do_Androids_Dream_of_Electric_Sheep_,8
12600138-ready-player-one,8
862041.Harry_Potter_Series_Box_Set,8
18126198-four,8
26074181-the-crown,8
25756328-love-gelato,8
30839185-vicious,8
35702241-the-shadows-between-us,8
27774758-an-ember-in-the-ashes,8
28678119-paper-princess,8
17453983-anna-and-the-french-kiss,8
32075662-our-dark-duet,8
33643994-daughter-of-the-pirate-king,8
30809786-a-reaper-at-the-gates,8
40961427-1984,8
18660669-vampire-academy,8
249747.Artemis_Fowl,8
297792.The_Slippery_Slope,8
18481271-unite-me,8
24233708-an-absolutely-remarkable-thing,8
8680278-we-ll-always-have-summer,8
23677341-we-are-the-ants,8
23734628-carry-on,8
7631105-the-scorch-trials,8
7137327-enclave,8
10345927-a-million-suns,8
9833184-the-fiery-heart,8
13574417-alienated,8
13644052-origin,8
76713323-empire-of-storms,8
21524446-a-thousand-nights,8
90202302-iron-flame,8
16070903-fallen-too-far,8
16060716-lair-of-dreams,8
55475504-addicted-after-all,8
51035594-the-do-over,8
29588376-the-lies-of-locke-lamora,8
1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time,8
7190.The_Three_Musketeers,8
49750.An_Abundance_of_Katherines,8
55475465-ricochet,8
76707900-queen-of-shadows,8
217245639-one-golden-summer,8
50659468-a-court-of-mist-and-fury,8
76706470-heir-of-fire,8
32822135-archer-s-voice,8
20409231-killer-instinct,8
23309634-before-we-were-strangers,8
38926487-all-your-perfects,8
58341222-reminders-of-him,8
45300567-the-maidens,8
59571699-love-on-the-brain,8
127280062-ruthless-vows,8
60714999-the-serpent-and-the-wings-of-night,8
62848145-the-housemaid-s-secret,8
198902277-the-wedding-people,8
17899948-rebecca,8
19321.The_Tale_of_Peter_Rabbit,8
43587154-jade-city,8
5805.V_for_Vendetta,8
187020.Empire_Falls,8
332613.One_Flew_Over_the_Cuckoo_s_Nest,8
4395.The_Grapes_of_Wrath,8
52036.Siddhartha,8
13496084-point-of-retreat,8
72193.Harry_Potter_and_the_Philosopher_s_Stone,8
51933429-the-guest-list,8
53415121-the-ex-talk,8
23492661-maybe-in-another-life,8
70897.The_Secret_History,8
23305614-finding-audrey,8
58724923-hidden-pictures,8
5604848-destined-for-an-early-grave,8
43448.Flowers_in_the_Attic,8
11861815-winger,8
234225.Dune,8
14201.Jonathan_Strange_Mr_Norrell,8
8908.World_War_Z,8
39555142-birthday-girl,8
32571395-one-of-us-is-lying,8
55817097-twisted-love,8
7864437-the-death-cure,8
28181315-2015-on-goodreads,8
11297.Norwegian_Wood,8
18829666-black-iris,8
65110.The_Penultimate_Peril,8
23772.Green_Eggs_and_Ham,8
12913325-between-shades-of-gray,8
15858248-wallbanger,8
24378015-never-never,8
30118.A_Light_in_the_Attic,8
23846013-the-rose-society,8
42898.Lover_Revealed,8
18079804-half-bad,8
19732381-dangerous-boys,8
2052.The_Big_Sleep,8
25855506-adulthood-is-a-myth,8
10592.Carrie,8
6689.James_and_the_Giant_Peach,8
33724.Can_You_Keep_a_Secret_,8
1661957.Wake,8
11505797-beautiful-disaster,8
149267.The_Stand,8
22844196-harry-potter-and-the-order-of-the-phoenix,8
117833.The_Master_and_Margarita,8
9659607-the-iron-knight,8
391729.The_Tell_Tale_Heart_and_Other_Writings,8
7992995-eona,8
9615347-anya-s-ghost,8
40440.The_Thirteenth_Tale,8
17661416-made-you-up,8
233667.Firestarter,7
33917.The_Namesake,7
693208.The_Absolutely_True_Diary_of_a_Part_Time_Indian,7
21.A_Short_History_of_Nearly_Everything,7
12543.Bird_by_Bird,7
6604794-the-sky-is-everywhere,7
7514925-tiger-lily,7
11431896-the-bitter-kingdom,7
18490681-the-kiss-of-deception,7
18081809-landline,7
23341894-every-last-word,7
21414439-truthwitch,7
22294935-six-of-crows,7
7969594-warbreaker,7
6479550-magic-bleeds,7
11594257-under-the-never-sky,7
15791085-the-falconer,7
20983362-passenger,7
25733990-sleeping-giants,7
24807186-wolf-by-wolf,7
28220826-when-the-moon-was-ours,7
920607.The_Arrival,7
18521.A_Room_of_One_s_Own,7
386162.The_Hitchhiker_s_Guide_to_the_Galaxy,7
16115612-and-the-mountains-echoed,7
1268479.Warbreaker,7
3590.The_Adventures_of_Sherlock_Holmes,7
20518872-the-three-body-problem,7
40275288-the-priory-of-the-orange-tree,7
140077.Dead_to_the_World,7
13419891-the-assassin-and-the-desert,7
16151178-the-sea-of-tranquility,7
63910262-two-twisted-crowns,7
140079.Definitely_Dead,7
8933944-harry-potter,7
28110143-furthermore,7
42815544-bunny,7
42369064-the-tea-dragon-festival,7
57605091-all-rhodes-lead-here,7
20893527-anne-of-green-gables,7
44767458-dune,7
991197.The_Complete_Persepolis,7
29237211-saga-volume-7,7
337907.House_of_Leaves,7
36381037-cinder,7
11857408-fifty-shades-darker,7
16085481-crazy-rich-asians,7
28962906-stalking-jack-the-ripper,7
389627.Diary_of_a_Wimpy_Kid,7
22557520-after,7
30075662-aurora-rising,7
34851664-the-chase,7
45978.Eldest,7
68429.The_Well_of_Ascension,7
25613472-a-list-of-cages,7
33830437-far-from-the-tree,7
10365.Where_the_Red_Fern_Grows,7
4932435-finnikin-of-the-rock,7
12700353-me-and-earl-and-the-dying-girl,7
13477676-forgive-me-leonard-peacock,7
16181775-the-rosie-project,7
18052136-in-time,7
19542841-more-happy-than-not,7
45240918-the-hand-on-the-wall,7
30688435-exit-west,7
33590210-an-american-marriage,7
60652997-hell-bent,7
12938.King_Lear,7
15823480-anna-karenina,7
7784.The_Lorax,7
444304.The_Field_Guide,7
36336078-call-me-by-your-name,7
1432.Hamlet,7
213753.Life_As_We_Knew_It,7
7600924-forbidden,7
7686667-delirium,7
9761771-pure,7
9761778-deity,7
13138734-this-shattered-world,7
76715522-kingdom-of-ash,7
18053060-dorothy-must-die,7
2536134.Gone,7
76714487-tower-of-dawn,7
55927316-the-drowning-faith,7
6219656-the-lottery,7
13254289-glitches,7
40613322-the-maddest-obsession,7
123255391-the-graham-effect,7
212808709-deep-end,7
60487511-the-love-wager,7
16981.Invisible_Man,7
23546634-the-way-i-used-to-be,7
39679076-house-of-salt-and-sorrows,7
66559.Sharp_Objects,7
133518.The_Things_They_Carried,7
6867.Atonement,7
6288.The_Road,7
89717.The_Haunting_of_Hill_House,7
386187.Midnight_in_the_Garden_of_Good_and_Evil,7
256566.Everything_is_Illuminated,7
16304.Murder_on_the_Orient_Express,7
5113.Franny_and_Zooey,7
8442457-gone-girl,7
14942.Mrs_Dalloway,7
252577.Angela_s_Ashes,7
131359.Death_on_the_Nile,7
656.War_and_Peace,7
9418327-bossypants,7
12262741-wild,7
33304878-scarlet-angel,7
34992959-defy-me,7
36373463-us-against-you,7
40863452-shadow-me,7
76705490-crown-of-midnight,7
34912895-the-great-alone,7
55710822-better-than-the-movies,7
164444179-first-lie-wins,7
61681786-final-offer,7
61373532-heartless,7
124950295-out-on-a-limb,7
11016.Jane_Eyre,7
34050917-the-girl-in-the-tower,7
135479.Cat_s_Cradle,7
15197.Maus_II,7
2321296.Ink_Exchange,7
36478784-the-flatshare,7
44582454-regretting-you,7
60393672-it-starts-with-us,7
9369720-passion,7
44421460-before-the-coffee-gets-cold,7
18619684-the-time-traveler-s-wife,7
52476830-the-push,7
3876.The_Sun_Also_Rises,7
8709524-silver-shadows,7
17158532-kings-rising,7
21936809-the-kind-worth-killing,7
60811826-i-who-have-never-known-men,7
36626748-the-last-time-i-lied,7
44012880-fable,7
39083635-the-sweetest-oblivion,7
861326.The_Viscount_Who_Loved_Me,7
187811.Shadowland,7
33232571-2016-on-goodreads,7
33642317-2017-on-goodreads,7
39999.The_Boy_in_the_Striped_Pajamas,7
2623.Great_Expectations,7
22609310-confess,7
18813642-bad-feminist,7
6654313-linger,7
18131.A_Wrinkle_in_Time,7
6050298-dreamfever,7
9593913-requiem,7
12033455-i-ve-got-your-number,7
16075962-the-queen-s-army,7
13615258-free-four,7
3473.A_Walk_to_Remember,7
8664353-unbroken,7
10445208-touch-of-power,7
5308.The_Pearl,7
1842.Guns_Germs_and_Steel,7
235718.Succubus_Blues,7
9462795-starcrossed,7
9413044-everneath,7
17332556-the-burning-sky,7
18966806-morning-star,7
82434.Saving_Francesca,7
12558285-splintered,7
22844202-harry-potter-and-the-half-blood-prince,7
8573642-incarnate,7
6261522-the-body-finder,7
13581990-the-eternity-cure,7
9517.Persepolis_2,7
20877902-unteachable,7
4345498-magic-strikes,7
3149348-animal-farm,7
7129598-nevermore,7
37781.Things_Fall_Apart,6
19501.Eat_Pray_Love,6
518848.Sabriel,6
6381205-soulless,6
21792828-station-eleven,6
25187640-truthwitch,6
23093359-the-wicked-the-divine-vol-1,6
55883882-monstress-volume-1,6
38255337-one-day-in-december,6
36621586-the-winter-of-the-witch,6
156534.Y,6
12637490-goddess-interrupted,6
11071466-second-chance-summer,6
13253276-through-the-ever-night,6
18966819-golden-son,6
21823465-alex-ada-vol-1,6
25895524-red-sister,6
29748925-strange-the-dreamer,6
13537029-the-song-of-achilles,6
395090.Ariel,6
144974.The_Velveteen_Rabbit,6
2493.The_Time_Machine,6
5439.Interpreter_of_Maladies,6
19161835-confessions,6
4929.Kafka_on_the_Shore,6
286957.The_Yellow_Wall_Paper,6
19380.Candide,6
37526.Henry_V,6
93101.The_Arabian_Nights,6
46306.The_Complete_Fairy_Tales,6
99107.Winnie_the_Pooh,6
24611623-in-order-to-live,6
30075802-the-princess-saves-herself-in-this-one,6
31538614-short-stories-from-hogwarts-of-power-politics-and-pesky-poltergeists,6
31538635-short-stories-from-hogwarts-of-heroism-hardship-and-dangerous-hobbies,6
51574372-heartstopper,6
56666839-a-dowry-of-blood,6
11607446-the-wishing-spell,6
166997.Stoner,6
59980.Batman,6
49090884-tender-is-the-flesh,6
96358.Batman,6
164154.A_Canticle_for_Leibowitz,6
7938275-the-hunger-games-trilogy-boxset,6
20829994-percy-jackson-s-greek-gods,6
52831200-from-blood-and-ash,6
54319549-a-kingdom-of-flesh-and-fire,6
1809465.Rodrick_Rules,6
3293821-the-last-straw,6
35031085-frankenstein,6
23380998-the-lost-herondale,6
23381012-born-to-endless-night,6
28954137-tales-from-the-shadowhunter-academy,6
29437949-behind-closed-doors,6
228296.Rosemary_s_Baby,6
29844228-thirteen-reasons-why,6
676924.Betrayed,6
693016.Mine_Till_Midnight,6
24768.Pretties,6
2767793-the-hero-of-ages,6
121749.Prince_Caspian,6
6043849-the-ask-and-the-answer,6
15790873-this-is-what-happy-looks-like,6
34219873-nevermoor,6
38720939-a-very-large-expanse-of-sea,6
50093704-in-five-years,6
544891.Beastly,6
161426.How_I_Live_Now,6
2914097-paper-towns,6
15777621-this-song-will-save-your-life,6
20958632-the-darkest-part-of-the-forest,6
24120519-library-of-souls,6
13006.Julius_Caesar,6
25899336-when-breath-becomes-air,6
68783.Girl_Interrupted,6
5364.Dragonfly_in_Amber,6
10345937-shades-of-earth,6
11861062-starters,6
12950372-the-evolution-of-mara-dyer,6
13226173-the-infernal-devices,6
14060046-obsession,6
16034964-losing-it,6
17455585-white-hot-kiss,6
17668473-prisoner-of-night-and-fog,6
123257687-assistant-to-the-villain,6
3432478-the-forest-of-hands-and-teeth,6
13576132-the-murder-complex,6
13643163-the-witch-of-duva,6
24641800-the-demon-in-the-wood,6
40772063-the-lost-sisters,6
56905097-as-good-as-dead,6
35384793-shadow-and-bone,6
217206738-king-of-wrath,6
58658940-the-final-gambit,6
30165203-american-gods,6
9067850-the-throne-of-fire,6
16131484-the-infinite-sea,6
25893582-tell-me-three-things,6
28204534-paper-girls-volume-1,6
24337.Ella_Enchanted,6
9777.The_God_of_Small_Things,6
4407.American_Gods,6
46170.For_Whom_the_Bell_Tolls,6
28921.The_Remains_of_the_Day,6
99300.The_Yellow_Wallpaper_and_Other_Stories,6
30223025-dread-nation,6
35068432-i-ll-be-gone-in-the-dark,6
28877.Red_Dragon,6
13526165-where-d-you-go-bernadette,6
15835031-if-he-had-been-with-me,6
20619577-kiss-the-sky,6
199285128-play-along,6
24849026-all-in,6
27424547-bad-blood,6
33271162-sidetracked,6
33288638-wait-for-it,6
45694898-marriage-for-one,6
56554626-the-ex-hex,6
55987278-once-upon-a-broken-heart,6
58733693-remarkably-bright-creatures,6
60568471-before-i-let-go,6
62926992-the-wishing-game,6
61897968-practice-makes-perfect,6
62080187-never-lie,6
84943172-the-right-move,6
127279000-listen-for-the-lie,6
101145836-wildfire,6
123179008-done-and-dusted,6
199368721-wild-love,6
206673322-lost-and-lassoed,6
211164792-beg-borrow-or-steal,6
47281.Number_the_Stars,6
9579634-prince-of-thorns,6
50548197-a-deadly-education,6
53439886-how-the-king-of-elfhame-learned-to-hate-stories,6
23919.The_Complete_Stories_and_Poems,6
28876.His_Majesty_s_Dragon,6
223380.Stories_of_Your_Life_and_Others,6
9791.A_Walk_in_the_Woods,6
9592.Mother_Night,6
1971304.City_of_Thieves,6
6120349-locke-key-vol-2,6
16164271-locke-key-vol-6,6
20342617-just-mercy,6
28251002-the-nix,6
45046567-the-house-in-the-cerulean-sea,6
129619.A_Kingdom_of_Dreams,6
114166.Devil_in_Winter,6
12513614-captive-in-the-dark,6
13312527-the-opportunist,6
58065414-funny-you-should-ask,6
50659467-a-court-of-thorns-and-roses,6
40121378-atomic-habits,6
51901147-the-ballad-of-songbirds-and-snakes,6
65213595-starling-house,6
59357120-yellowface,6
59737396-you-with-a-view,6
218559595-great-big-beautiful-life,6
36642458-skyward,6
214269328-promise-me-sunshine,6
63247365-how-to-end-a-love-story,6
40119231-radio-silence,6
6320534-under-the-dome,6
7842288-beautiful-darkness,6
10757833-beautiful-chaos,6
42607.As_You_Like_It,6
58696.David_Copperfield,6
13618.Death_Note_Vol_3,6
18246727-mud-vein,6
30025336-all-the-crooked-saints,6
13619.Death_Note_Vol_2,6
147865.Love_Rosie,6
28965131-behind-her-eyes,6
53310061-dial-a-for-aunties,6
50485649-in-my-dreams-i-hold-a-knife,6
5152478-wintergirls,6
39863515-an-anonymous-girl,6
902.The_Westing_Game,6
944076.Last_Argument_of_Kings,6
902715.Before_They_Are_Hanged,6
50056075-the-heart-principle,6
33131867-the-risk,6
58283080-hook-line-and-sinker,6
11127.The_Chronicles_of_Narnia,6
25686927-him,6
52339313-cemetery-boys,6
20705702-burn-for-me,6
110391.The_Duke_and_I,6
12813630-the-coldest-girl-in-coldtown,6
13183957-shadows,6
24473763-radiance,6
28588345-the-midnight-star,6
23587984-maybe-not,6
30030950-fantastic-beasts-and-where-to-find-them,6
26025580-the-grownup,6
16034235-throne-of-glass,6
38709.Holes,6
6910629-the-things-they-carried,6
140082.Club_Dead,6
110494.Living_Dead_in_Dallas,6
35036409-my-brilliant-friend,6
18336965-my-heart-and-other-black-holes,6
11563110-hallowed,6
13152.The_Angel_Experiment,6
18478222-twelve-years-a-slave,6
816953.Someone_Like_You,6
7747374-i-am-number-four,6
448873.The_Thief,6
17345314-cracked,6
31373184-call-down-the-hawk,6
13023.Alice_in_Wonderland,6
32261.Tess_of_the_D_Urbervilles,6
76778.The_Martian_Chronicles,6
15790842-life-after-life,6
8428064-demonglass,6
8705784-born-at-midnight,6
13406425-burn-for-burn,6
13112915-in-the-shadow-of-blackbirds,6
13415554-the-assassin-and-the-pirate-lord,6
13565676-the-assassin-and-the-empire,6
10913887-the-hunt,6
13546173-the-assassin-and-the-underworld,6
887877.Red_Seas_Under_Red_Skies,6
4948.The_Very_Hungry_Caterpillar,6
19351043-nimona,6
27213238-the-hating-game,6
14866.Nineteen_Minutes,6
17134589-the-conspiracy-of-us,6
6277410-the-stonekeeper-s-curse,6
4502877-midnight-sun-2008-draft,6
6063187-twenties-girl,6
6719736-finnikin-of-the-rock,6
13545075-unwholly,6
29236298-gemina,6
22844208-harry-potter-and-the-deathly-hallows,6
22844191-harry-potter-and-the-goblet-of-fire,6
25524728-illuminae,6
6468666-the-reckoning,6
23754.The_Sandman_Vol_1,6
17470674-fahrenheit-451,6
2722413-evernight,6
10756656-under-the-never-sky,6
33158541-the-wicker-king,6
22554204-lumberjanes-vol-1,6
34466910-roomies,6
36952596-blanca-roja,6
10335308-is-everyone-hanging-out-without-me,6
38980.The_Princess_Diaries,6
50225678-boyfriend-material,6
27266.Glass_Houses,6
6315602-my-soul-to-take,6
57891.Battle_Royale,6
162085.Pretty_Little_Liars,6
3657138-fade,6
13449677-the-collector,6
23403402-a-darker-shade-of-magic,6
2855034-nation,5
310612.A_Confederacy_of_Dunces,5
3228917-outliers,5
28881.Lamb,5
13497818-the-casual-vacancy,5
328854.Motherless_Brooklyn,5
22037377-harry-potter-and-the-chamber-of-secrets,5
13533650-the-assassin-s-curse,5
15714476-the-pirate-s-wish,5
15819028-the-golem-and-the-jinni,5
32718027-the-city-of-brass,5
38139409-sawkill-girls,5
37173847-foundryside,5
50892360-black-sun,5
61294937-the-adventures-of-amina-al-sirafi,5
55145261-the-anthropocene-reviewed,5
1473780.Red_Seas_Under_Red_Skies,5
893136.The_Book_Thief,5
37442.Wicked,5
21523103-harry-potter-and-the-philosopher-s-stone,5
22016387-royal-assassin,5
6280118-one-day,5
10790290-theft-of-swords,5
17404295-ice-like-fire,5
18667779-everything-leads-to-you,5
20309175-my-true-love-gave-to-me,5
23310751-first-then,5
23207027-three-dark-crowns,5
77392.Anne_of_the_Island,5
77394.Anne_s_House_of_Dreams,5
23253083-flamecaster,5
25614898-when-breath-becomes-air,5
36307674-rule-of-wolves,5
33574273-a-wrinkle-in-time,5
13578175-the-emperor-s-soul,5
43822024-the-toll,5
59716.To_the_Lighthouse,5
489732.The_Picture_of_Dorian_Gray,5
6900.Tuesdays_with_Morrie,5
191139.Oh_the_Places_You_ll_Go_,5
24128.The_Merchant_of_Venice,5
2547.The_Prophet,5
1431.Veronika_Decides_to_Die,5
12413836-avatar,5
21969786-more-than-this,5
40740914-if-cats-disappeared-from-the-world,5
45102.Ship_of_Destiny,5
203578847-wind-and-truth,5
77197.Assassin_s_Apprentice,5
7728.Antigone,5
54479.Around_the_World_in_Eighty_Days,5
6043781-blood-of-elves,5
28676.American_Psycho,5
10611.The_Eyes_of_the_Dragon,5
1625.Twelfth_Night,5
34703445-edgedancer,5
13928.Daughter_of_the_Forest,5
52831247-from-blood-and-ash,5
178476.Slave_to_Sensation,5
27712.The_Neverending_Story,5
261240.The_Cask_of_Amontillado,5
29800.Scott_Pilgrim_s_Precious_Little_Life,5
17607.All_About_Love,5
25739188-the-book-thief,5
7952502-harry-potter,5
33359446-a-torch-against-the-night,5
25812109-the-female-of-the-species,5
44428899-the-queen-of-nothing,5
28110852-the-girl-who-drank-the-moon,5
31538647-hogwarts,5
46041465-everything-i-know-about-love,5
44774415-mooncakes,5
36373825-fence-vol-1,5
41086877-normal-people,5
40538764-fence-vol-3,5
42265183-the-beautiful,5
56597885-beautiful-world-where-are-you,5
111450.Quidditch_Through_the_Ages,5
18630542-seconds,5
6345999-death-note,5
18775359-after-i-do,5
20575446-in-real-life,5
59960.Batman,5
49628.Cloud_Atlas,5
16002136-hawkeye-volume-1,5
33313.Kitchen_Confidential,5
26135825-fun-home,5
469571.All_the_Pretty_Horses,5
813214.The_Mist,5
8695.The_Restaurant_at_the_End_of_the_Universe,5
